rank,slack_ns,required_time_ns,data_path_delay_ns,logic_delay_ns,route_delay_ns,route_ratio,logic_levels,startpoint,endpoint,path_class,main_cells
602,1.154,5.000,3.558,0.941,2.617,0.736,3,"ecc_fold_word_q_reg[0]/C","i_vrf/gen_bank[3].vrf_mem_reg/DIADI[28]","VRF/read/writeback","FDCE=1;LUT6=2;RAMB36E1=1;RAMS32=1"
603,1.154,5.000,3.558,0.941,2.617,0.736,3,"ecc_fold_word_q_reg[0]/C","i_vrf/gen_bank[3].vrf_mem_reg/DIADI[2]","VRF/read/writeback","FDCE=1;LUT6=2;RAMB36E1=1;RAMS32=1"
604,1.154,5.000,3.558,0.941,2.617,0.736,3,"ecc_fold_word_q_reg[0]/C","i_vrf/gen_bank[3].vrf_mem_reg/DIBDI[19]","VRF/read/writeback","FDCE=1;LUT3=1;LUT6=1;RAMB36E1=1;RAMS32=1"
605,1.154,5.000,3.558,0.941,2.617,0.736,3,"ecc_fold_word_q_reg[0]/C","i_vrf/gen_bank[3].vrf_mem_reg/DIBDI[2]","VRF/read/writeback","FDCE=1;LUT6=2;RAMB36E1=1;RAMS32=1"
606,1.154,5.000,3.558,0.941,2.617,0.736,3,"ecc_fold_word_q_reg[0]/C","i_vrf/gen_bank[3].vrf_mem_reg/DIBDI[4]","VRF/read/writeback","FDCE=1;LUT6=2;RAMB36E1=1;RAMS32=1"
607,1.159,5.000,3.553,0.951,2.602,0.732,3,"ecc_fold_word_q_reg[0]/C","i_vrf/gen_bank[1].vrf_mem_reg/DIBDI[17]","VRF/read/writeback","FDCE=1;LUT4=1;LUT6=1;RAMB36E1=1;RAMS32=1"
608,1.159,5.000,3.553,0.951,2.602,0.732,3,"ecc_fold_word_q_reg[0]/C","i_vrf/gen_bank[1].vrf_mem_reg/DIBDI[3]","VRF/read/writeback","FDCE=1;LUT4=1;LUT6=1;RAMB36E1=1;RAMS32=1"
609,1.159,5.000,3.553,0.951,2.602,0.732,3,"ecc_fold_word_q_reg[0]/C","i_vrf/gen_bank[3].vrf_mem_reg/DIADI[11]","VRF/read/writeback","FDCE=1;LUT4=1;LUT6=1;RAMB36E1=1;RAMS32=1"
610,1.159,5.000,3.553,0.951,2.602,0.732,3,"ecc_fold_word_q_reg[0]/C","i_vrf/gen_bank[3].vrf_mem_reg/DIADI[13]","VRF/read/writeback","FDCE=1;LUT4=1;LUT6=1;RAMB36E1=1;RAMS32=1"
611,1.159,5.000,3.553,0.951,2.602,0.732,3,"ecc_fold_word_q_reg[0]/C","i_vrf/gen_bank[3].vrf_mem_reg/DIADI[21]","VRF/read/writeback","FDCE=1;LUT4=1;LUT6=1;RAMB36E1=1;RAMS32=1"
612,1.159,5.000,3.553,0.951,2.602,0.732,3,"ecc_fold_word_q_reg[0]/C","i_vrf/gen_bank[3].vrf_mem_reg/DIADI[27]","VRF/read/writeback","FDCE=1;LUT4=1;LUT6=1;RAMB36E1=1;RAMS32=1"
613,1.159,5.000,3.553,0.951,2.602,0.732,3,"ecc_fold_word_q_reg[0]/C","i_vrf/gen_bank[3].vrf_mem_reg/DIADI[29]","VRF/read/writeback","FDCE=1;LUT4=1;LUT6=1;RAMB36E1=1;RAMS32=1"
614,1.159,5.000,3.553,0.951,2.602,0.732,3,"ecc_fold_word_q_reg[0]/C","i_vrf/gen_bank[3].vrf_mem_reg/DIBDI[23]","VRF/read/writeback","FDCE=1;LUT4=1;LUT6=1;RAMB36E1=1;RAMS32=1"
615,1.159,5.000,3.553,0.951,2.602,0.732,3,"ecc_fold_word_q_reg[0]/C","i_vrf/gen_bank[3].vrf_mem_reg/DIBDI[3]","VRF/read/writeback","FDCE=1;LUT4=1;LUT6=1;RAMB36E1=1;RAMS32=1"
616,1.159,5.000,3.553,0.951,2.602,0.732,3,"ecc_fold_word_q_reg[0]/C","i_vrf/gen_bank[3].vrf_mem_reg/DIBDI[5]","VRF/read/writeback","FDCE=1;LUT4=1;LUT6=1;RAMB36E1=1;RAMS32=1"
617,1.163,5.000,3.549,0.951,2.598,0.732,3,"ecc_fold_word_q_reg[0]/C","i_vrf/gen_bank[0].vrf_mem_reg/DIADI[27]","VRF/read/writeback","FDCE=1;LUT4=1;LUT6=1;RAMB36E1=1;RAMS32=1"
618,1.163,5.000,3.549,0.951,2.598,0.732,3,"ecc_fold_word_q_reg[0]/C","i_vrf/gen_bank[0].vrf_mem_reg/DIBDI[3]","VRF/read/writeback","FDCE=1;LUT4=1;LUT6=1;RAMB36E1=1;RAMS32=1"
619,1.163,5.000,3.549,0.951,2.598,0.732,3,"ecc_fold_word_q_reg[0]/C","i_vrf/gen_bank[1].vrf_mem_reg/DIADI[17]","VRF/read/writeback","FDCE=1;LUT4=1;LUT6=1;RAMB36E1=1;RAMS32=1"
620,1.163,5.000,3.549,0.951,2.598,0.732,3,"ecc_fold_word_q_reg[0]/C","i_vrf/gen_bank[3].vrf_mem_reg/DIADI[3]","VRF/read/writeback","FDCE=1;LUT4=1;LUT6=1;RAMB36E1=1;RAMS32=1"
621,1.169,5.000,3.543,0.941,2.602,0.734,3,"ecc_fold_word_q_reg[0]/C","i_vrf/gen_bank[3].vrf_mem_reg/DIADI[15]","VRF/read/writeback","FDCE=1;LUT4=1;LUT6=1;RAMB36E1=1;RAMS32=1"
622,1.169,5.000,3.543,0.941,2.602,0.734,3,"ecc_fold_word_q_reg[0]/C","i_vrf/gen_bank[3].vrf_mem_reg/DIADI[23]","VRF/read/writeback","FDCE=1;LUT4=1;LUT6=1;RAMB36E1=1;RAMS32=1"
623,1.169,5.000,3.543,0.941,2.602,0.734,3,"ecc_fold_word_q_reg[0]/C","i_vrf/gen_bank[3].vrf_mem_reg/DIADI[31]","VRF/read/writeback","FDCE=1;LUT4=1;LUT6=1;RAMB36E1=1;RAMS32=1"
624,1.172,5.000,3.264,0.875,2.389,0.732,3,"ecc_dst_q_reg[1]/C","i_vrf/gen_bank[0].vrf_mem_reg/ADDRBWRADDR[7]","VRF/read/writeback","FDCE=1;LUT6=3;RAMB36E1=1"
625,1.172,5.000,3.264,0.875,2.389,0.732,3,"ecc_dst_q_reg[1]/C","i_vrf/gen_bank[1].vrf_mem_reg/ADDRBWRADDR[7]","VRF/read/writeback","FDCE=1;LUT6=3;RAMB36E1=1"
626,1.172,5.000,3.264,0.875,2.389,0.732,3,"ecc_dst_q_reg[1]/C","i_vrf/gen_bank[2].vrf_mem_reg/ADDRBWRADDR[7]","VRF/read/writeback","FDCE=1;LUT6=3;RAMB36E1=1"
627,1.172,5.000,3.264,0.875,2.389,0.732,3,"ecc_dst_q_reg[1]/C","i_vrf/gen_bank[3].vrf_mem_reg/ADDRBWRADDR[7]","VRF/read/writeback","FDCE=1;LUT6=3;RAMB36E1=1"
628,1.173,5.000,3.539,0.941,2.598,0.734,3,"ecc_fold_word_q_reg[0]/C","i_vrf/gen_bank[0].vrf_mem_reg/DIADI[3]","VRF/read/writeback","FDCE=1;LUT4=1;LUT6=1;RAMB36E1=1;RAMS32=1"
629,1.173,5.000,3.539,0.941,2.598,0.734,3,"ecc_fold_word_q_reg[0]/C","i_vrf/gen_bank[1].vrf_mem_reg/DIBDI[7]","VRF/read/writeback","FDCE=1;LUT4=1;LUT6=1;RAMB36E1=1;RAMS32=1"
630,1.173,5.000,3.539,0.941,2.598,0.734,3,"ecc_fold_word_q_reg[0]/C","i_vrf/gen_bank[3].vrf_mem_reg/DIADI[5]","VRF/read/writeback","FDCE=1;LUT4=1;LUT6=1;RAMB36E1=1;RAMS32=1"
631,1.173,5.000,3.539,0.941,2.598,0.734,3,"ecc_fold_word_q_reg[0]/C","i_vrf/gen_bank[3].vrf_mem_reg/DIADI[7]","VRF/read/writeback","FDCE=1;LUT4=1;LUT6=1;RAMB36E1=1;RAMS32=1"
632,1.185,5.000,3.604,1.085,2.519,0.699,5,"ecc_pmul_step_q_reg[4]/C","ecc_leaf_path_q_reg[0]/CE","other","FDCE=2;LUT4=1;LUT6=4"
633,1.185,5.000,3.604,1.085,2.519,0.699,5,"ecc_pmul_step_q_reg[4]/C","ecc_leaf_path_q_reg[1]/CE","other","FDCE=2;LUT4=1;LUT6=4"
634,1.185,5.000,3.604,1.085,2.519,0.699,5,"ecc_pmul_step_q_reg[4]/C","ecc_leaf_path_q_reg[2]/CE","other","FDCE=2;LUT4=1;LUT6=4"
635,1.185,5.000,3.604,1.085,2.519,0.699,5,"ecc_pmul_step_q_reg[4]/C","ecc_leaf_path_q_reg[3]/CE","other","FDCE=2;LUT4=1;LUT6=4"
636,1.191,5.000,3.806,1.318,2.488,0.654,5,"ecc_diag_slot_q_reg/C","st_q_reg[1]/D","TOP control","FDCE=2;LUT6=4;MUXF7=1"
637,1.191,5.000,3.806,1.318,2.488,0.654,5,"ecc_diag_slot_q_reg/C","st_q_reg[1]_rep/D","TOP control","FDCE=2;LUT6=4;MUXF7=1"
638,1.191,5.000,3.806,1.318,2.488,0.654,5,"ecc_diag_slot_q_reg/C","st_q_reg[1]_rep__0/D","TOP control","FDCE=2;LUT6=4;MUXF7=1"
639,1.238,5.000,3.759,1.190,2.569,0.683,6,"ecc_pmul_step_q_reg[3]/C","ecc_pmul_step_q_reg[0]/D","other","FDCE=2;LUT2=1;LUT3=2;LUT6=3"
640,1.238,5.000,3.759,1.190,2.569,0.683,6,"ecc_pmul_step_q_reg[3]/C","ecc_pmul_step_q_reg[1]/D","other","FDCE=2;LUT3=3;LUT6=3"
641,1.238,5.000,3.759,1.190,2.569,0.683,6,"ecc_pmul_step_q_reg[3]/C","ecc_pmul_step_q_reg[2]/D","other","FDCE=2;LUT3=2;LUT4=1;LUT6=3"
642,1.238,5.000,3.759,1.190,2.569,0.683,6,"ecc_pmul_step_q_reg[3]/C","ecc_pmul_step_q_reg[3]/D","other","FDCE=1;LUT3=2;LUT5=1;LUT6=3"
643,1.238,5.000,3.759,1.190,2.569,0.683,6,"ecc_pmul_step_q_reg[3]/C","ecc_pmul_step_q_reg[4]/D","other","FDCE=2;LUT3=2;LUT6=4"
644,1.238,5.000,3.759,1.190,2.569,0.683,6,"ecc_pmul_step_q_reg[3]/C","ecc_pmul_step_q_reg[5]/D","other","FDCE=2;LUT3=2;LUT6=4"
645,1.242,5.000,3.755,1.190,2.565,0.683,6,"ecc_pmul_step_q_reg[3]/C","res_q_reg[3]/D","scalar response","FDCE=2;LUT3=1;LUT6=5"
646,1.242,5.000,3.755,1.190,2.565,0.683,6,"ecc_pmul_step_q_reg[3]/C","res_q_reg[4]/D","scalar response","FDCE=2;LUT3=1;LUT5=1;LUT6=4"
647,1.242,5.000,3.755,1.190,2.565,0.683,6,"ecc_pmul_step_q_reg[3]/C","res_q_reg[7]/D","scalar response","FDCE=2;LUT3=1;LUT6=5"
648,1.254,5.000,3.743,1.190,2.553,0.682,6,"a_q_reg[12]/C","ecc_diag_bg_state_q_reg[0]/D","TOP control","FDCE=2;LUT5=3;LUT6=3"
649,1.254,5.000,3.743,1.190,2.553,0.682,6,"a_q_reg[12]/C","ecc_diag_bg_state_q_reg[1]/D","TOP control","FDCE=2;LUT4=1;LUT5=3;LUT6=2"
650,1.258,5.000,3.739,1.190,2.549,0.682,6,"ecc_pmul_step_q_reg[4]/C","ecc_diag_slot_q_reg/D","other","FDCE=2;LUT3=1;LUT4=1;LUT5=1;LUT6=3"
651,1.258,5.000,3.739,1.190,2.549,0.682,6,"ecc_pmul_step_q_reg[4]/C","ecc_diag_slot_q_reg_rep/D","other","FDCE=2;LUT3=1;LUT4=1;LUT5=1;LUT6=3"
652,1.258,5.000,3.739,1.190,2.549,0.682,6,"ecc_pmul_step_q_reg[4]/C","ecc_diag_slot_q_reg_rep__0/D","other","FDCE=2;LUT3=1;LUT4=1;LUT5=1;LUT6=3"
653,1.259,5.000,3.738,1.190,2.548,0.682,6,"ecc_pmul_step_q_reg[3]/C","res_q_reg[9]/D","scalar response","FDCE=2;LUT3=1;LUT4=1;LUT6=4"
654,1.261,5.000,3.736,1.190,2.546,0.681,6,"ecc_pmul_step_q_reg[3]/C","res_q_reg[5]/D","scalar response","FDCE=2;LUT3=1;LUT5=1;LUT6=4"
655,1.261,5.000,3.736,1.190,2.546,0.681,6,"ecc_pmul_step_q_reg[3]/C","res_q_reg[6]/D","scalar response","FDCE=2;LUT3=1;LUT5=1;LUT6=4"
656,1.262,5.000,3.735,1.190,2.545,0.681,6,"ecc_pmul_step_q_reg[3]/C","ecc_job_phase_q_reg[0]/D","other","FDCE=2;LUT3=2;LUT5=1;LUT6=3"
657,1.262,5.000,3.735,1.190,2.545,0.681,6,"ecc_pmul_step_q_reg[3]/C","ecc_job_phase_q_reg[1]/D","other","FDCE=2;LUT3=2;LUT5=1;LUT6=3"
658,1.262,5.000,3.735,1.190,2.545,0.681,6,"ecc_pmul_step_q_reg[3]/C","ecc_job_phase_q_reg[2]/D","other","FDCE=2;LUT3=2;LUT5=1;LUT6=3"
659,1.264,5.000,3.734,1.596,2.138,0.573,6,"i_vrf/gen_bank[3].vrf_mem_reg/CLKARDCLK","ecc_pmul_scalar_bit_q_reg/D","VRF/read/writeback","FDCE=1;LUT6=4;MUXF7=1;MUXF8=1;RAMB36E1=1"
660,1.265,5.000,3.732,1.190,2.542,0.681,6,"ecc_pmul_step_q_reg[3]/C","st_q_reg[0]/D","TOP control","FDCE=2;LUT3=1;LUT6=5"
661,1.265,5.000,3.732,1.190,2.542,0.681,6,"ecc_pmul_step_q_reg[3]/C","st_q_reg[0]_rep/D","TOP control","FDCE=2;LUT3=1;LUT6=5"
662,1.265,5.000,3.732,1.190,2.542,0.681,6,"ecc_pmul_step_q_reg[3]/C","st_q_reg[0]_rep__0/D","TOP control","FDCE=2;LUT3=1;LUT6=5"
663,1.265,5.000,3.732,1.190,2.542,0.681,6,"ecc_pmul_step_q_reg[3]/C","st_q_reg[0]_rep__1/D","TOP control","FDCE=2;LUT3=1;LUT6=5"
664,1.266,5.000,3.731,1.190,2.541,0.681,6,"ecc_leaf_path_q_reg[1]/C","st_q_reg[5]/D","TOP control","FDCE=2;LUT4=2;LUT6=4"
665,1.269,5.000,3.728,1.190,2.538,0.681,6,"ecc_pmul_step_q_reg[3]/C","ecc_job_active_q_reg/D","other","FDCE=2;LUT3=2;LUT4=1;LUT6=3"
666,1.269,5.000,3.728,1.190,2.538,0.681,6,"ecc_pmul_step_q_reg[3]/C","ecc_job_done_q_reg/D","other","FDCE=2;LUT3=2;LUT5=1;LUT6=3"
667,1.271,5.000,3.726,1.190,2.536,0.681,6,"a_q_reg[5]/C","hperm_spread_q_reg/D","other","FDCE=2;LUT2=1;LUT4=1;LUT5=3;LUT6=1"
668,1.278,5.000,3.719,1.190,2.529,0.680,6,"ecc_pmul_step_q_reg[3]/C","res_q_reg[8]/D","scalar response","FDCE=2;LUT3=1;LUT4=1;LUT6=4"
669,1.280,5.000,3.717,1.190,2.527,0.680,6,"ecc_pmul_step_q_reg[3]/C","ecc_job_bg_q_reg/D","other","FDCE=2;LUT3=2;LUT5=2;LUT6=2"
670,1.285,5.000,3.712,1.190,2.522,0.679,6,"ecc_pmul_step_q_reg[4]/C","ecc_fold_word_q_reg[0]/D","other","FDCE=2;LUT4=1;LUT6=5"
671,1.285,5.000,3.712,1.190,2.522,0.679,6,"ecc_pmul_step_q_reg[4]/C","ecc_fold_word_q_reg[1]/D","other","FDCE=2;LUT4=1;LUT6=5"
672,1.294,5.000,3.735,1.624,2.111,0.565,7,"a_q_reg[5]/C","uop_p0_q_reg[src0_addr][3]/D","TOP control","FDCE=2;LUT4=1;LUT5=2;LUT6=2;MUXF7=2"
673,1.306,5.000,3.691,1.190,2.501,0.678,6,"a_q_reg[5]/C","uop_p0_q_reg[op_type][1]/D","TOP control","FDCE=2;LUT2=1;LUT4=2;LUT5=2;LUT6=1"
674,1.306,5.000,3.691,1.190,2.501,0.678,6,"a_q_reg[5]/C","uop_p0_q_reg[op_type][2]/D","TOP control","FDCE=2;LUT2=1;LUT4=1;LUT5=2;LUT6=2"
675,1.323,5.000,3.674,1.203,2.471,0.673,6,"hmatch_best_dist_q_reg[1]/C","hmatch_budget_q_reg[10]/D","HMATCH reduction/compare","FDCE=2;LUT5=2;LUT6=4"
676,1.323,5.000,3.674,1.203,2.471,0.673,6,"hmatch_best_dist_q_reg[1]/C","hmatch_budget_q_reg[11]_inv/D","HMATCH reduction/compare","FDCE=1;FDPE=1;LUT5=2;LUT6=4"
677,1.334,5.000,3.663,1.190,2.473,0.675,6,"ecc_sqr_repeat_q_reg[1]/C","res_q_reg[2]/D","scalar response","FDCE=2;LUT4=2;LUT5=2;LUT6=2"
678,1.341,5.000,3.656,1.085,2.571,0.703,5,"ecc_leaf_a_q_reg[27]/C","ecc_diag32_pipe_q_reg[24]/D","other","FDCE=2;LUT3=1;LUT4=1;LUT6=3"
679,1.341,5.000,3.656,1.085,2.571,0.703,5,"ecc_leaf_a_q_reg[27]/C","ecc_diag32_pipe_q_reg[6]/D","other","FDCE=2;LUT3=1;LUT4=1;LUT6=3"
680,1.344,5.000,3.653,1.190,2.463,0.674,6,"a_q_reg[5]/C","uop_p0_q_reg[src1_addr][2]/D","TOP control","FDCE=2;LUT2=1;LUT4=1;LUT5=1;LUT6=3"
681,1.345,5.000,3.652,1.085,2.567,0.703,5,"a_q_reg[13]/C","res_q_reg[1]/D","scalar response","FDCE=2;LUT4=1;LUT5=1;LUT6=3"
682,1.351,5.000,3.646,1.190,2.456,0.674,6,"a_q_reg[5]/C","uop_p0_q_reg[src1_addr][4]/D","TOP control","FDCE=2;LUT4=1;LUT5=1;LUT6=4"
683,1.351,5.000,3.646,1.190,2.456,0.674,6,"a_q_reg[5]/C","uop_p0_q_reg[src1_addr][5]/D","TOP control","FDCE=2;LUT4=1;LUT5=2;LUT6=3"
684,1.354,5.000,3.358,0.941,2.417,0.720,3,"ecc_fold_word_q_reg[0]/C","i_vrf/gen_bank[0].vrf_mem_reg/DIADI[21]","VRF/read/writeback","FDCE=1;LUT5=1;LUT6=1;RAMB36E1=1;RAMS32=1"
685,1.354,5.000,3.358,0.941,2.417,0.720,3,"ecc_fold_word_q_reg[0]/C","i_vrf/gen_bank[1].vrf_mem_reg/DIBDI[19]","VRF/read/writeback","FDCE=1;LUT5=1;LUT6=1;RAMB36E1=1;RAMS32=1"
686,1.361,5.000,3.636,1.190,2.446,0.673,6,"a_q_reg[5]/C","uop_p0_q_reg[dst_addr][4]/D","TOP control","FDCE=2;LUT4=2;LUT5=2;LUT6=2"
687,1.372,5.000,3.417,0.993,2.424,0.709,4,"ecc_pmul_step_q_reg[0]/C","uop_p0_q_reg[chunk_idx][0]/CE","TOP control","FDCE=2;LUT5=2;LUT6=2"
688,1.372,5.000,3.417,0.993,2.424,0.709,4,"ecc_pmul_step_q_reg[0]/C","uop_p0_q_reg[chunk_idx][1]/CE","TOP control","FDCE=2;LUT5=2;LUT6=2"
689,1.372,5.000,3.417,0.993,2.424,0.709,4,"ecc_pmul_step_q_reg[0]/C","uop_p0_q_reg[class_idx][0]/CE","TOP control","FDCE=2;LUT5=2;LUT6=2"
690,1.372,5.000,3.417,0.993,2.424,0.709,4,"ecc_pmul_step_q_reg[0]/C","uop_p0_q_reg[class_idx][1]/CE","TOP control","FDCE=2;LUT5=2;LUT6=2"
691,1.372,5.000,3.417,0.993,2.424,0.709,4,"ecc_pmul_step_q_reg[0]/C","uop_p0_q_reg[class_idx][2]/CE","TOP control","FDCE=2;LUT5=2;LUT6=2"
692,1.372,5.000,3.417,0.993,2.424,0.709,4,"ecc_pmul_step_q_reg[0]/C","uop_p0_q_reg[dst_addr][0]/CE","TOP control","FDCE=2;LUT5=2;LUT6=2"
693,1.372,5.000,3.417,0.993,2.424,0.709,4,"ecc_pmul_step_q_reg[0]/C","uop_p0_q_reg[dst_addr][1]/CE","TOP control","FDCE=2;LUT5=2;LUT6=2"
694,1.372,5.000,3.417,0.993,2.424,0.709,4,"ecc_pmul_step_q_reg[0]/C","uop_p0_q_reg[dst_addr][2]/CE","TOP control","FDCE=2;LUT5=2;LUT6=2"
695,1.372,5.000,3.417,0.993,2.424,0.709,4,"ecc_pmul_step_q_reg[0]/C","uop_p0_q_reg[dst_addr][3]/CE","TOP control","FDCE=2;LUT5=2;LUT6=2"
696,1.372,5.000,3.417,0.993,2.424,0.709,4,"ecc_pmul_step_q_reg[0]/C","uop_p0_q_reg[dst_addr][4]/CE","TOP control","FDCE=2;LUT5=2;LUT6=2"
697,1.372,5.000,3.417,0.993,2.424,0.709,4,"ecc_pmul_step_q_reg[0]/C","uop_p0_q_reg[dst_addr][5]/CE","TOP control","FDCE=2;LUT5=2;LUT6=2"
698,1.372,5.000,3.417,0.993,2.424,0.709,4,"ecc_pmul_step_q_reg[0]/C","uop_p0_q_reg[is_last_class]/CE","TOP control","FDCE=2;LUT5=2;LUT6=2"
699,1.372,5.000,3.417,0.993,2.424,0.709,4,"ecc_pmul_step_q_reg[0]/C","uop_p0_q_reg[op_type][0]/CE","TOP control","FDCE=2;LUT5=2;LUT6=2"
700,1.372,5.000,3.417,0.993,2.424,0.709,4,"ecc_pmul_step_q_reg[0]/C","uop_p0_q_reg[op_type][1]/CE","TOP control","FDCE=2;LUT5=2;LUT6=2"
701,1.372,5.000,3.417,0.993,2.424,0.709,4,"ecc_pmul_step_q_reg[0]/C","uop_p0_q_reg[op_type][2]/CE","TOP control","FDCE=2;LUT5=2;LUT6=2"
702,1.372,5.000,3.417,0.993,2.424,0.709,4,"ecc_pmul_step_q_reg[0]/C","uop_p0_q_reg[perm_nibble][0]/CE","TOP control","FDCE=2;LUT5=2;LUT6=2"
703,1.372,5.000,3.417,0.993,2.424,0.709,4,"ecc_pmul_step_q_reg[0]/C","uop_p0_q_reg[perm_nibble][1]/CE","TOP control","FDCE=2;LUT5=2;LUT6=2"
704,1.372,5.000,3.417,0.993,2.424,0.709,4,"ecc_pmul_step_q_reg[0]/C","uop_p0_q_reg[perm_nibble][2]/CE","TOP control","FDCE=2;LUT5=2;LUT6=2"
705,1.372,5.000,3.417,0.993,2.424,0.709,4,"ecc_pmul_step_q_reg[0]/C","uop_p0_q_reg[perm_nibble][3]/CE","TOP control","FDCE=2;LUT5=2;LUT6=2"
706,1.372,5.000,3.417,0.993,2.424,0.709,4,"ecc_pmul_step_q_reg[0]/C","uop_p0_q_reg[src0_addr][0]/CE","TOP control","FDCE=2;LUT5=2;LUT6=2"
707,1.372,5.000,3.417,0.993,2.424,0.709,4,"ecc_pmul_step_q_reg[0]/C","uop_p0_q_reg[src0_addr][1]/CE","TOP control","FDCE=2;LUT5=2;LUT6=2"
708,1.372,5.000,3.417,0.993,2.424,0.709,4,"ecc_pmul_step_q_reg[0]/C","uop_p0_q_reg[src0_addr][2]/CE","TOP control","FDCE=2;LUT5=2;LUT6=2"
709,1.372,5.000,3.417,0.993,2.424,0.709,4,"ecc_pmul_step_q_reg[0]/C","uop_p0_q_reg[src0_addr][3]/CE","TOP control","FDCE=2;LUT5=2;LUT6=2"
710,1.372,5.000,3.417,0.993,2.424,0.709,4,"ecc_pmul_step_q_reg[0]/C","uop_p0_q_reg[src0_addr][4]/CE","TOP control","FDCE=2;LUT5=2;LUT6=2"
711,1.372,5.000,3.417,0.993,2.424,0.709,4,"ecc_pmul_step_q_reg[0]/C","uop_p0_q_reg[src0_addr][5]/CE","TOP control","FDCE=2;LUT5=2;LUT6=2"
712,1.372,5.000,3.417,0.993,2.424,0.709,4,"ecc_pmul_step_q_reg[0]/C","uop_p0_q_reg[src1_addr][0]/CE","TOP control","FDCE=2;LUT5=2;LUT6=2"
713,1.372,5.000,3.417,0.993,2.424,0.709,4,"ecc_pmul_step_q_reg[0]/C","uop_p0_q_reg[src1_addr][1]/CE","TOP control","FDCE=2;LUT5=2;LUT6=2"
714,1.372,5.000,3.417,0.993,2.424,0.709,4,"ecc_pmul_step_q_reg[0]/C","uop_p0_q_reg[src1_addr][2]/CE","TOP control","FDCE=2;LUT5=2;LUT6=2"
715,1.372,5.000,3.417,0.993,2.424,0.709,4,"ecc_pmul_step_q_reg[0]/C","uop_p0_q_reg[src1_addr][3]/CE","TOP control","FDCE=2;LUT5=2;LUT6=2"
716,1.372,5.000,3.417,0.993,2.424,0.709,4,"ecc_pmul_step_q_reg[0]/C","uop_p0_q_reg[src1_addr][4]/CE","TOP control","FDCE=2;LUT5=2;LUT6=2"
717,1.372,5.000,3.417,0.993,2.424,0.709,4,"ecc_pmul_step_q_reg[0]/C","uop_p0_q_reg[src1_addr][5]/CE","TOP control","FDCE=2;LUT5=2;LUT6=2"
718,1.372,5.000,3.417,0.993,2.424,0.709,4,"ecc_pmul_step_q_reg[0]/C","uop_p0_q_reg[subgroup_idx][0]/CE","TOP control","FDCE=2;LUT5=2;LUT6=2"
719,1.372,5.000,3.417,0.993,2.424,0.709,4,"ecc_pmul_step_q_reg[0]/C","uop_p0_q_reg[subgroup_idx][1]/CE","TOP control","FDCE=2;LUT5=2;LUT6=2"
720,1.374,5.000,3.623,1.210,2.413,0.666,6,"hsim_total_q_reg[0]/C","hmatch_budget_q_reg[9]/D","HMATCH reduction/compare","FDCE=2;LUT3=1;LUT5=1;LUT6=4"
721,1.379,5.000,3.618,1.105,2.513,0.695,5,"st_q_reg[5]/C","ecc_leaf_a_q_reg[16]/D","TOP control","FDCE=2;LUT4=3;LUT6=2"
722,1.379,5.000,3.618,1.105,2.513,0.695,5,"st_q_reg[5]/C","ecc_leaf_a_q_reg[17]/D","TOP control","FDCE=2;LUT4=2;LUT5=1;LUT6=2"
723,1.379,5.000,3.618,1.105,2.513,0.695,5,"st_q_reg[5]/C","ecc_leaf_a_q_reg[18]/D","TOP control","FDCE=2;LUT4=3;LUT6=2"
724,1.379,5.000,3.618,1.105,2.513,0.695,5,"st_q_reg[5]/C","ecc_leaf_a_q_reg[19]/D","TOP control","FDCE=2;LUT4=3;LUT6=2"
725,1.379,5.000,3.618,1.105,2.513,0.695,5,"st_q_reg[5]/C","ecc_leaf_a_q_reg[20]/D","TOP control","FDCE=2;LUT4=3;LUT6=2"
726,1.379,5.000,3.618,1.105,2.513,0.695,5,"st_q_reg[5]/C","ecc_leaf_a_q_reg[21]/D","TOP control","FDCE=2;LUT4=3;LUT6=2"
727,1.379,5.000,3.618,1.105,2.513,0.695,5,"st_q_reg[5]/C","ecc_leaf_a_q_reg[22]/D","TOP control","FDCE=2;LUT4=3;LUT6=2"
728,1.379,5.000,3.618,1.105,2.513,0.695,5,"st_q_reg[5]/C","ecc_leaf_a_q_reg[23]/D","TOP control","FDCE=2;LUT4=3;LUT6=2"
729,1.379,5.000,3.618,1.105,2.513,0.695,5,"st_q_reg[5]/C","ecc_leaf_a_q_reg[24]/D","TOP control","FDCE=2;LUT4=2;LUT5=1;LUT6=2"
730,1.379,5.000,3.618,1.105,2.513,0.695,5,"st_q_reg[5]/C","ecc_leaf_a_q_reg[25]/D","TOP control","FDCE=2;LUT4=3;LUT6=2"
731,1.379,5.000,3.618,1.105,2.513,0.695,5,"st_q_reg[5]/C","ecc_leaf_a_q_reg[26]/D","TOP control","FDCE=2;LUT4=2;LUT5=1;LUT6=2"
732,1.379,5.000,3.618,1.105,2.513,0.695,5,"st_q_reg[5]/C","ecc_leaf_a_q_reg[27]/D","TOP control","FDCE=2;LUT4=2;LUT5=1;LUT6=2"
733,1.379,5.000,3.618,1.105,2.513,0.695,5,"st_q_reg[5]/C","ecc_leaf_a_q_reg[28]/D","TOP control","FDCE=2;LUT4=3;LUT6=2"
734,1.379,5.000,3.618,1.105,2.513,0.695,5,"st_q_reg[5]/C","ecc_leaf_a_q_reg[29]/D","TOP control","FDCE=2;LUT4=3;LUT6=2"
