rank,slack_ns,required_time_ns,data_path_delay_ns,logic_delay_ns,route_delay_ns,route_ratio,logic_levels,startpoint,endpoint,path_class,main_cells
118,0.697,5.000,4.300,1.105,3.195,0.743,5,"hperm_lane_base_q_reg[0]_rep__5/C","lane_result_q_reg[3][62]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT6=4"
119,0.698,5.000,4.299,1.105,3.194,0.743,5,"hperm_lane_base_q_reg[0]/C","lane_result_q_reg[3][61]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT6=4"
120,0.700,5.000,4.297,1.085,3.212,0.747,5,"hperm_lane_base_q_reg[0]_rep__5/C","lane_result_q_reg[0][14]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT6=4"
121,0.700,5.000,4.297,1.085,3.212,0.747,5,"hperm_lane_base_q_reg[0]_rep__4/C","lane_result_q_reg[0][15]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT5=1;LUT6=3"
122,0.700,5.000,4.297,1.085,3.212,0.747,5,"hperm_lane_base_q_reg[0]_rep__3/C","lane_result_q_reg[0][16]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT6=4"
123,0.700,5.000,4.297,1.085,3.212,0.747,5,"hperm_lane_base_q_reg[0]_rep__2/C","lane_result_q_reg[0][17]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT6=4"
124,0.700,5.000,4.297,1.085,3.212,0.747,5,"hperm_lane_base_q_reg[0]_rep__1/C","lane_result_q_reg[0][18]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT6=4"
125,0.700,5.000,4.297,1.085,3.212,0.747,5,"hperm_lane_base_q_reg[0]_rep__0/C","lane_result_q_reg[0][19]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT5=1;LUT6=3"
126,0.700,5.000,4.297,1.085,3.212,0.747,5,"hperm_lane_base_q_reg[0]_rep/C","lane_result_q_reg[0][20]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT6=4"
127,0.700,5.000,4.297,1.085,3.212,0.747,5,"hperm_lane_base_q_reg[0]_rep__5/C","lane_result_q_reg[0][22]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT6=4"
128,0.700,5.000,4.297,1.085,3.212,0.747,5,"hperm_lane_base_q_reg[0]_rep__4/C","lane_result_q_reg[0][23]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT5=1;LUT6=3"
129,0.700,5.000,4.297,1.085,3.212,0.747,5,"hperm_lane_base_q_reg[0]_rep__3/C","lane_result_q_reg[0][24]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT6=4"
130,0.700,5.000,4.297,1.085,3.212,0.747,5,"hperm_lane_base_q_reg[0]_rep__2/C","lane_result_q_reg[0][25]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT6=4"
131,0.700,5.000,4.297,1.085,3.212,0.747,5,"hperm_lane_base_q_reg[0]_rep__1/C","lane_result_q_reg[0][26]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT6=4"
132,0.700,5.000,4.297,1.085,3.212,0.747,5,"hperm_lane_base_q_reg[0]_rep__0/C","lane_result_q_reg[0][27]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT5=1;LUT6=3"
133,0.700,5.000,4.297,1.085,3.212,0.747,5,"hperm_lane_base_q_reg[0]_rep/C","lane_result_q_reg[0][28]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT6=4"
134,0.700,5.000,4.297,1.085,3.212,0.747,5,"hperm_lane_base_q_reg[0]_rep__5/C","lane_result_q_reg[0][30]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT6=4"
135,0.700,5.000,4.297,1.085,3.212,0.747,5,"hperm_lane_base_q_reg[0]_rep__4/C","lane_result_q_reg[0][31]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT5=1;LUT6=3"
136,0.700,5.000,4.297,1.085,3.212,0.747,5,"hperm_lane_base_q_reg[0]_rep__3/C","lane_result_q_reg[0][32]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT6=4"
137,0.700,5.000,4.297,1.085,3.212,0.747,5,"hperm_lane_base_q_reg[0]_rep__2/C","lane_result_q_reg[0][33]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT6=4"
138,0.700,5.000,4.297,1.085,3.212,0.747,5,"hperm_lane_base_q_reg[0]_rep__1/C","lane_result_q_reg[0][34]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT6=4"
139,0.700,5.000,4.297,1.085,3.212,0.747,5,"hperm_lane_base_q_reg[0]_rep__0/C","lane_result_q_reg[0][35]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT5=1;LUT6=3"
