rank,slack_ns,required_time_ns,data_path_delay_ns,logic_delay_ns,route_delay_ns,route_ratio,logic_levels,startpoint,endpoint,path_class,main_cells
100,0.551,5.000,4.446,1.210,3.236,0.728,6,"FSM_onehot_st_q_reg[19]/C","lane_result_q_reg[3][56]/D","P2 lane result capture","FDCE=2;LUT3=1;LUT6=5"
101,0.551,5.000,4.446,1.210,3.236,0.728,6,"FSM_onehot_st_q_reg[19]/C","lane_result_q_reg[3][57]/D","P2 lane result capture","FDCE=2;LUT3=1;LUT6=5"
102,0.551,5.000,4.446,1.210,3.236,0.728,6,"FSM_onehot_st_q_reg[19]/C","lane_result_q_reg[3][58]/D","P2 lane result capture","FDCE=2;LUT3=1;LUT6=5"
103,0.560,5.000,4.437,1.210,3.227,0.727,6,"FSM_onehot_st_q_reg[19]/C","lane_result_q_reg[0][38]/D","P2 lane result capture","FDCE=2;LUT3=1;LUT6=5"
104,0.560,5.000,4.437,1.210,3.227,0.727,6,"FSM_onehot_st_q_reg[19]/C","lane_result_q_reg[0][46]/D","P2 lane result capture","FDCE=2;LUT3=1;LUT6=5"
105,0.560,5.000,4.437,1.210,3.227,0.727,6,"FSM_onehot_st_q_reg[19]/C","lane_result_q_reg[0][54]/D","P2 lane result capture","FDCE=2;LUT3=1;LUT6=5"
106,0.560,5.000,4.437,1.210,3.227,0.727,6,"FSM_onehot_st_q_reg[19]/C","lane_result_q_reg[0][62]/D","P2 lane result capture","FDCE=2;LUT3=1;LUT6=5"
107,0.560,5.000,4.437,1.210,3.227,0.727,6,"FSM_onehot_st_q_reg[19]/C","lane_result_q_reg[1][38]/D","P2 lane result capture","FDCE=2;LUT3=1;LUT6=5"
108,0.560,5.000,4.437,1.210,3.227,0.727,6,"FSM_onehot_st_q_reg[19]/C","lane_result_q_reg[1][46]/D","P2 lane result capture","FDCE=2;LUT3=1;LUT6=5"
109,0.560,5.000,4.437,1.210,3.227,0.727,6,"FSM_onehot_st_q_reg[19]/C","lane_result_q_reg[1][47]/D","P2 lane result capture","FDCE=2;LUT3=1;LUT6=5"
110,0.560,5.000,4.437,1.210,3.227,0.727,6,"FSM_onehot_st_q_reg[19]/C","lane_result_q_reg[1][54]/D","P2 lane result capture","FDCE=2;LUT3=1;LUT6=5"
111,0.560,5.000,4.437,1.210,3.227,0.727,6,"FSM_onehot_st_q_reg[19]/C","lane_result_q_reg[1][62]/D","P2 lane result capture","FDCE=2;LUT3=1;LUT6=5"
112,0.560,5.000,4.437,1.210,3.227,0.727,6,"FSM_onehot_st_q_reg[19]/C","lane_result_q_reg[2][38]/D","P2 lane result capture","FDCE=2;LUT3=1;LUT6=5"
113,0.560,5.000,4.437,1.210,3.227,0.727,6,"FSM_onehot_st_q_reg[19]/C","lane_result_q_reg[2][46]/D","P2 lane result capture","FDCE=2;LUT3=1;LUT6=5"
114,0.560,5.000,4.437,1.210,3.227,0.727,6,"FSM_onehot_st_q_reg[19]/C","lane_result_q_reg[2][54]/D","P2 lane result capture","FDCE=2;LUT3=1;LUT6=5"
115,0.560,5.000,4.437,1.210,3.227,0.727,6,"FSM_onehot_st_q_reg[19]/C","lane_result_q_reg[2][62]/D","P2 lane result capture","FDCE=2;LUT3=1;LUT6=5"
116,0.560,5.000,4.437,1.210,3.227,0.727,6,"FSM_onehot_st_q_reg[19]/C","lane_result_q_reg[3][38]/D","P2 lane result capture","FDCE=2;LUT3=1;LUT6=5"
117,0.560,5.000,4.437,1.210,3.227,0.727,6,"FSM_onehot_st_q_reg[19]/C","lane_result_q_reg[3][46]/D","P2 lane result capture","FDCE=2;LUT3=1;LUT6=5"
118,0.560,5.000,4.437,1.210,3.227,0.727,6,"FSM_onehot_st_q_reg[19]/C","lane_result_q_reg[3][47]/D","P2 lane result capture","FDCE=2;LUT3=1;LUT6=5"
119,0.560,5.000,4.437,1.210,3.227,0.727,6,"FSM_onehot_st_q_reg[19]/C","lane_result_q_reg[3][54]/D","P2 lane result capture","FDCE=2;LUT3=1;LUT6=5"
120,0.560,5.000,4.437,1.210,3.227,0.727,6,"FSM_onehot_st_q_reg[19]/C","lane_result_q_reg[3][62]/D","P2 lane result capture","FDCE=2;LUT3=1;LUT6=5"
121,0.561,5.000,4.436,1.210,3.226,0.727,6,"FSM_onehot_st_q_reg[19]/C","lane_result_q_reg[0][28]/D","P2 lane result capture","FDCE=2;LUT3=1;LUT6=5"
122,0.561,5.000,4.436,1.210,3.226,0.727,6,"FSM_onehot_st_q_reg[19]/C","lane_result_q_reg[1][28]/D","P2 lane result capture","FDCE=2;LUT3=1;LUT6=5"
123,0.561,5.000,4.436,1.210,3.226,0.727,6,"FSM_onehot_st_q_reg[19]/C","lane_result_q_reg[2][28]/D","P2 lane result capture","FDCE=2;LUT3=1;LUT6=5"
124,0.562,5.000,4.435,1.210,3.225,0.727,6,"FSM_onehot_st_q_reg[19]/C","lane_result_q_reg[0][24]/D","P2 lane result capture","FDCE=2;LUT3=1;LUT6=5"
125,0.562,5.000,4.435,1.210,3.225,0.727,6,"FSM_onehot_st_q_reg[19]/C","lane_result_q_reg[1][24]/D","P2 lane result capture","FDCE=2;LUT3=1;LUT6=5"
126,0.562,5.000,4.435,1.210,3.225,0.727,6,"FSM_onehot_st_q_reg[19]/C","lane_result_q_reg[2][24]/D","P2 lane result capture","FDCE=2;LUT3=1;LUT6=5"
127,0.562,5.000,4.435,1.210,3.225,0.727,6,"FSM_onehot_st_q_reg[19]/C","lane_result_q_reg[3][24]/D","P2 lane result capture","FDCE=2;LUT3=1;LUT6=5"
128,0.569,5.000,4.428,1.210,3.218,0.727,6,"FSM_onehot_st_q_reg[19]/C","lane_result_q_reg[0][13]/D","P2 lane result capture","FDCE=2;LUT3=1;LUT6=5"
129,0.569,5.000,4.428,1.210,3.218,0.727,6,"FSM_onehot_st_q_reg[19]/C","lane_result_q_reg[0][19]/D","P2 lane result capture","FDCE=2;LUT3=1;LUT6=5"
130,0.569,5.000,4.428,1.210,3.218,0.727,6,"FSM_onehot_st_q_reg[19]/C","lane_result_q_reg[0][20]/D","P2 lane result capture","FDCE=2;LUT3=1;LUT6=5"
131,0.569,5.000,4.428,1.210,3.218,0.727,6,"FSM_onehot_st_q_reg[19]/C","lane_result_q_reg[0][21]/D","P2 lane result capture","FDCE=2;LUT3=1;LUT6=5"
132,0.569,5.000,4.428,1.210,3.218,0.727,6,"FSM_onehot_st_q_reg[19]/C","lane_result_q_reg[0][27]/D","P2 lane result capture","FDCE=2;LUT3=1;LUT6=5"
133,0.569,5.000,4.428,1.210,3.218,0.727,6,"FSM_onehot_st_q_reg[19]/C","lane_result_q_reg[0][29]/D","P2 lane result capture","FDCE=2;LUT3=1;LUT6=5"
134,0.569,5.000,4.428,1.210,3.218,0.727,6,"FSM_onehot_st_q_reg[19]/C","lane_result_q_reg[0][3]/D","P2 lane result capture","FDCE=2;LUT3=1;LUT6=5"
135,0.569,5.000,4.428,1.210,3.218,0.727,6,"FSM_onehot_st_q_reg[19]/C","lane_result_q_reg[0][4]/D","P2 lane result capture","FDCE=2;LUT3=1;LUT6=5"
136,0.569,5.000,4.428,1.210,3.218,0.727,6,"FSM_onehot_st_q_reg[19]/C","lane_result_q_reg[0][5]/D","P2 lane result capture","FDCE=2;LUT3=1;LUT6=5"
137,0.569,5.000,4.428,1.210,3.218,0.727,6,"FSM_onehot_st_q_reg[19]/C","lane_result_q_reg[1][12]/D","P2 lane result capture","FDCE=2;LUT3=1;LUT6=5"
138,0.569,5.000,4.428,1.210,3.218,0.727,6,"FSM_onehot_st_q_reg[19]/C","lane_result_q_reg[1][13]/D","P2 lane result capture","FDCE=2;LUT3=1;LUT6=5"
